timestamp,location_id,hour,is_weekend,weather,event,traffic_volume,average_speed,congestion_level
2026-01-30 23:00:00.872539,eastern_express_highway,23,False,Foggy,None,51,40.44,Medium
2026-01-30 23:00:00.872539,dadar_tt,23,False,Clear,None,48,41.45,Medium
2026-01-30 23:00:00.872539,saki_naka,23,False,Foggy,None,35,44.8,Medium
2026-01-30 23:00:00.872539,jvlr,23,False,Cloudy,None,35,41.96,Medium
2026-01-30 23:00:00.872539,colaba_causeway,23,False,Rainy,None,26,60.12,Low
2026-01-30 23:00:00.872539,link_road,23,False,Rainy,None,26,51.17,Low
2026-01-31 00:00:00.872539,bandra_worli_sea_link,0,True,Cloudy,None,20,57.73,Low
2026-01-31 00:00:00.872539,western_express_highway,0,True,Foggy,None,16,56.07,Low
2026-01-31 00:00:00.872539,eastern_express_highway,0,True,Rainy,None,26,49.94,Low
2026-01-31 00:00:00.872539,dadar_tt,0,True,Cloudy,Cricket Match,25,50.69,Low
2026-01-31 00:00:00.872539,saki_naka,0,True,Foggy,None,24,51.43,Low
2026-01-31 00:00:00.872539,jvlr,0,True,Rainy,None,40,42.79,Medium
2026-01-31 00:00:00.872539,colaba_causeway,0,True,Cloudy,None,21,46.89,Low
2026-01-31 00:00:00.872539,link_road,0,True,Cloudy,Festival,47,48.36,Low
2026-01-31 01:00:00.872539,bandra_worli_sea_link,1,True,Clear,None,16,55.17,Low
2026-01-31 01:00:00.872539,western_express_highway,1,True,Rainy,None,44,36.14,Medium
2026-01-31 01:00:00.872539,eastern_express_highway,1,True,Cloudy,Cricket Match,48,39.65,Medium
2026-01-31 01:00:00.872539,dadar_tt,1,True,Foggy,None,31,48.88,Low
2026-01-31 01:00:00.872539,saki_naka,1,True,Rainy,None,19,53.28,Low
2026-01-31 01:00:00.872539,jvlr,1,True,Cloudy,VIP Movement,28,49.07,Low
2026-01-31 01:00:00.872539,colaba_causeway,1,True,Clear,None,21,49.04,Low
2026-01-31 01:00:00.872539,link_road,1,True,Clear,None,21,47.99,Low
2026-01-31 02:00:00.872539,bandra_worli_sea_link,2,True,Cloudy,None,29,47.18,Low
2026-01-31 02:00:00.872539,western_express_highway,2,True,Rainy,None,18,57.88,Low
2026-01-31 02:00:00.872539,eastern_express_highway,2,True,Foggy,Accident,58,31.51,Medium
2026-01-31 02:00:00.872539,dadar_tt,2,True,Clear,Cricket Match,45,42.35,Medium
2026-01-31 02:00:00.872539,saki_naka,2,True,Cloudy,None,19,54.43,Low
2026-01-31 02:00:00.872539,jvlr,2,True,Foggy,None,16,53.09,Low
2026-01-31 02:00:00.872539,colaba_causeway,2,True,Cloudy,None,32,48.29,Low
2026-01-31 02:00:00.872539,link_road,2,True,Cloudy,None,21,53.36,Low
2026-01-31 03:00:00.872539,bandra_worli_sea_link,3,True,Clear,None,26,49.85,Low
2026-01-31 03:00:00.872539,western_express_highway,3,True,Clear,None,29,45.68,Low
2026-01-31 03:00:00.872539,eastern_express_highway,3,True,Rainy,Cricket Match,47,41.64,Medium
2026-01-31 03:00:00.872539,dadar_tt,3,True,Cloudy,None,21,54.09,Low
2026-01-31 03:00:00.872539,saki_naka,3,True,Foggy,None,19,48.28,Low
2026-01-31 03:00:00.872539,jvlr,3,True,Clear,None,22,47.78,Low
2026-01-31 03:00:00.872539,colaba_causeway,3,True,Foggy,None,21,49.71,Low
2026-01-31 03:00:00.872539,link_road,3,True,Cloudy,None,20,47.41,Low
2026-01-31 04:00:00.872539,bandra_worli_sea_link,4,True,Clear,None,25,52.83,Low
2026-01-31 04:00:00.872539,western_express_highway,4,True,Clear,None,23,48.49,Low
2026-01-31 04:00:00.872539,eastern_express_highway,4,True,Foggy,None,16,54.57,Low
2026-01-31 04:00:00.872539,dadar_tt,4,True,Cloudy,None,28,46.86,Low
2026-01-31 04:00:00.872539,saki_naka,4,True,Foggy,Cricket Match,47,44.86,Medium
2026-01-31 04:00:00.872539,jvlr,4,True,Rainy,None,33,43.02,Medium
2026-01-31 04:00:00.872539,colaba_causeway,4,True,Clear,None,16,57.46,Low
2026-01-31 04:00:00.872539,link_road,4,True,Clear,Cricket Match,50,38.99,Medium
2026-01-31 05:00:00.872539,bandra_worli_sea_link,5,True,Rainy,None,30,52.38,Low
2026-01-31 05:00:00.872539,western_express_highway,5,True,Clear,None,20,48.93,Low
2026-01-31 05:00:00.872539,eastern_express_highway,5,True,Foggy,None,16,52.11,Low
2026-01-31 05:00:00.872539,dadar_tt,5,True,Cloudy,None,33,45.32,Low
2026-01-31 05:00:00.872539,saki_naka,5,True,Cloudy,Accident,43,35.52,Medium
2026-01-31 05:00:00.872539,jvlr,5,True,Cloudy,None,15,53.27,Low
2026-01-31 05:00:00.872539,colaba_causeway,5,True,Clear,None,14,52.52,Low
2026-01-31 05:00:00.872539,link_road,5,True,Rainy,Festival,57,38.06,Medium
2026-01-31 06:00:00.872539,bandra_worli_sea_link,6,True,Foggy,None,35,43.02,Medium
2026-01-31 06:00:00.872539,western_express_highway,6,True,Cloudy,Festival,47,43.17,Medium
2026-01-31 06:00:00.872539,eastern_express_highway,6,True,Cloudy,None,16,55.35,Low
2026-01-31 06:00:00.872539,dadar_tt,6,True,Foggy,None,17,51.47,Low
2026-01-31 06:00:00.872539,saki_naka,6,True,Clear,None,25,48.12,Low
2026-01-31 06:00:00.872539,jvlr,6,True,Rainy,None,43,38.51,Medium
2026-01-31 06:00:00.872539,colaba_causeway,6,True,Foggy,Accident,72,30.78,Medium
2026-01-31 06:00:00.872539,link_road,6,True,Cloudy,Accident,28,51.63,Low
2026-01-31 07:00:00.872539,bandra_worli_sea_link,7,True,Rainy,VIP Movement,38,44.82,Medium
2026-01-31 07:00:00.872539,western_express_highway,7,True,Rainy,None,34,48.21,Low
2026-01-31 07:00:00.872539,eastern_express_highway,7,True,Clear,None,21,50.59,Low
2026-01-31 07:00:00.872539,dadar_tt,7,True,Rainy,None,44,45.33,Low
2026-01-31 07:00:00.872539,saki_naka,7,True,Rainy,VIP Movement,35,40.78,Medium
2026-01-31 07:00:00.872539,jvlr,7,True,Rainy,None,29,51.02,Low
2026-01-31 07:00:00.872539,colaba_causeway,7,True,Cloudy,None,32,44.02,Medium
2026-01-31 07:00:00.872539,link_road,7,True,Rainy,None,21,52.3,Low
2026-01-31 08:00:00.872539,bandra_worli_sea_link,8,True,Foggy,Festival,26,51.22,Low
2026-01-31 08:00:00.872539,western_express_highway,8,True,Foggy,None,23,46.07,Low
2026-01-31 08:00:00.872539,eastern_express_highway,8,True,Foggy,None,23,52.55,Low
2026-01-31 08:00:00.872539,dadar_tt,8,True,Clear,None,14,51.17,Low
2026-01-31 08:00:00.872539,saki_naka,8,True,Cloudy,None,28,46.44,Low
2026-01-31 08:00:00.872539,jvlr,8,True,Rainy,Festival,40,46.03,Low
2026-01-31 08:00:00.872539,colaba_causeway,8,True,Rainy,None,38,42.23,Medium
2026-01-31 08:00:00.872539,link_road,8,True,Rainy,None,39,44.37,Medium
2026-01-31 09:00:00.872539,bandra_worli_sea_link,9,True,Foggy,None,67,29.17,High
2026-01-31 09:00:00.872539,western_express_highway,9,True,Rainy,None,77,27.33,High
2026-01-31 09:00:00.872539,eastern_express_highway,9,True,Rainy,None,58,35.74,Medium
2026-01-31 09:00:00.872539,dadar_tt,9,True,Clear,None,62,33.06,Medium
2026-01-31 09:00:00.872539,saki_naka,9,True,Cloudy,VIP Movement,114,11.69,Critical
2026-01-31 09:00:00.872539,jvlr,9,True,Clear,None,76,36.22,Medium
2026-01-31 09:00:00.872539,colaba_causeway,9,True,Cloudy,None,68,31.84,Medium
2026-01-31 09:00:00.872539,link_road,9,True,Cloudy,None,67,26.0,High
2026-01-31 10:00:00.872539,bandra_worli_sea_link,10,True,Foggy,None,60,40.02,Medium
2026-01-31 10:00:00.872539,western_express_highway,10,True,Foggy,None,77,25.95,High
2026-01-31 10:00:00.872539,eastern_express_highway,10,True,Clear,None,51,37.71,Medium
2026-01-31 10:00:00.872539,dadar_tt,10,True,Rainy,None,67,36.55,Medium
2026-01-31 10:00:00.872539,saki_naka,10,True,Foggy,None,82,27.94,High
2026-01-31 10:00:00.872539,jvlr,10,True,Rainy,None,59,40.33,Medium
2026-01-31 10:00:00.872539,colaba_causeway,10,True,Foggy,None,81,30.1,Medium
2026-01-31 10:00:00.872539,link_road,10,True,Clear,None,64,35.13,Medium
2026-01-31 11:00:00.872539,bandra_worli_sea_link,11,True,Foggy,None,96,20.32,High
2026-01-31 11:00:00.872539,western_express_highway,11,True,Foggy,Festival,79,23.1,High
2026-01-31 11:00:00.872539,eastern_express_highway,11,True,Rainy,None,91,26.24,High
2026-01-31 11:00:00.872539,dadar_tt,11,True,Cloudy,Cricket Match,77,27.44,High
2026-01-31 11:00:00.872539,saki_naka,11,True,Foggy,None,86,17.61,High
2026-01-31 11:00:00.872539,jvlr,11,True,Cloudy,None,64,33.2,Medium
2026-01-31 11:00:00.872539,colaba_causeway,11,True,Foggy,None,70,28.97,High
2026-01-31 11:00:00.872539,link_road,11,True,Rainy,None,66,27.89,High
2026-01-31 12:00:00.872539,bandra_worli_sea_link,12,True,Foggy,None,30,45.32,Low
2026-01-31 12:00:00.872539,western_express_highway,12,True,Foggy,Festival,55,41.44,Medium
2026-01-31 12:00:00.872539,eastern_express_highway,12,True,Foggy,None,29,52.51,Low
2026-01-31 12:00:00.872539,dadar_tt,12,True,Foggy,None,30,52.1,Low
2026-01-31 12:00:00.872539,saki_naka,12,True,Foggy,None,15,54.45,Low
2026-01-31 12:00:00.872539,jvlr,12,True,Foggy,None,32,42.49,Medium
2026-01-31 12:00:00.872539,colaba_causeway,12,True,Cloudy,None,16,56.2,Low
2026-01-31 12:00:00.872539,link_road,12,True,Rainy,None,30,47.7,Low
2026-01-31 13:00:00.872539,bandra_worli_sea_link,13,True,Clear,VIP Movement,34,45.91,Low
2026-01-31 13:00:00.872539,western_express_highway,13,True,Cloudy,None,28,48.23,Low
2026-01-31 13:00:00.872539,eastern_express_highway,13,True,Rainy,Festival,55,34.39,Medium
2026-01-31 13:00:00.872539,dadar_tt,13,True,Rainy,None,27,48.24,Low
2026-01-31 13:00:00.872539,saki_naka,13,True,Foggy,None,33,50.57,Low
2026-01-31 13:00:00.872539,jvlr,13,True,Clear,None,28,52.22,Low
2026-01-31 13:00:00.872539,colaba_causeway,13,True,Foggy,None,33,44.52,Medium
2026-01-31 13:00:00.872539,link_road,13,True,Cloudy,None,34,42.85,Medium
2026-01-31 14:00:00.872539,bandra_worli_sea_link,14,True,Foggy,None,16,58.94,Low
2026-01-31 14:00:00.872539,western_express_highway,14,True,Clear,None,25,47.58,Low
2026-01-31 14:00:00.872539,eastern_express_highway,14,True,Cloudy,None,25,50.01,Low
2026-01-31 14:00:00.872539,dadar_tt,14,True,Foggy,None,34,45.05,Low
2026-01-31 14:00:00.872539,saki_naka,14,True,Clear,None,19,55.68,Low
2026-01-31 14:00:00.872539,jvlr,14,True,Clear,None,21,52.17,Low
2026-01-31 14:00:00.872539,colaba_causeway,14,True,Cloudy,None,16,51.79,Low
2026-01-31 14:00:00.872539,link_road,14,True,Clear,None,22,53.19,Low
2026-01-31 15:00:00.872539,bandra_worli_sea_link,15,True,Rainy,None,42,38.66,Medium
2026-01-31 15:00:00.872539,western_express_highway,15,True,Cloudy,None,35,44.66,Medium
2026-01-31 15:00:00.872539,eastern_express_highway,15,True,Foggy,None,21,48.72,Low
2026-01-31 15:00:00.872539,dadar_tt,15,True,Clear,Cricket Match,40,38.47,Medium
2026-01-31 15:00:00.872539,saki_naka,15,True,Clear,None,19,50.96,Low
2026-01-31 15:00:00.872539,jvlr,15,True,Clear,None,23,54.0,Low
2026-01-31 15:00:00.872539,colaba_causeway,15,True,Cloudy,None,28,46.46,Low
2026-01-31 15:00:00.872539,link_road,15,True,Clear,None,27,52.45,Low
2026-01-31 16:00:00.872539,bandra_worli_sea_link,16,True,Clear,VIP Movement,48,38.53,Medium
2026-01-31 16:00:00.872539,western_express_highway,16,True,Foggy,None,37,45.25,Low
2026-01-31 16:00:00.872539,eastern_express_highway,16,True,Cloudy,None,16,52.68,Low
2026-01-31 16:00:00.872539,dadar_tt,16,True,Clear,Cricket Match,37,45.89,Low
2026-01-31 16:00:00.872539,saki_naka,16,True,Clear,None,35,43.99,Medium
2026-01-31 16:00:00.872539,jvlr,16,True,Rainy,None,42,40.19,Medium
2026-01-31 16:00:00.872539,colaba_causeway,16,True,Clear,None,28,47.53,Low
2026-01-31 16:00:00.872539,link_road,16,True,Cloudy,None,33,48.25,Low
2026-01-31 17:00:00.872539,bandra_worli_sea_link,17,True,Clear,None,23,48.94,Low
2026-01-31 17:00:00.872539,western_express_highway,17,True,Foggy,None,27,47.54,Low
2026-01-31 17:00:00.872539,eastern_express_highway,17,True,Cloudy,None,16,54.78,Low
2026-01-31 17:00:00.872539,dadar_tt,17,True,Cloudy,None,16,52.71,Low
2026-01-31 17:00:00.872539,saki_naka,17,True,Clear,None,16,56.76,Low
2026-01-31 17:00:00.872539,jvlr,17,True,Foggy,None,17,52.39,Low
2026-01-31 17:00:00.872539,colaba_causeway,17,True,Rainy,None,21,50.85,Low
2026-01-31 17:00:00.872539,link_road,17,True,Foggy,None,31,45.35,Low
2026-01-31 18:00:00.872539,bandra_worli_sea_link,18,True,Clear,None,53,38.74,Medium
2026-01-31 18:00:00.872539,western_express_highway,18,True,Foggy,None,83,24.39,High
2026-01-31 18:00:00.872539,eastern_express_highway,18,True,Rainy,None,79,31.62,Medium
2026-01-31 18:00:00.872539,dadar_tt,18,True,Rainy,Cricket Match,128,11.2,Critical
2026-01-31 18:00:00.872539,saki_naka,18,True,Rainy,None,80,30.41,Medium
2026-01-31 18:00:00.872539,jvlr,18,True,Cloudy,None,58,35.15,Medium
2026-01-31 18:00:00.872539,colaba_causeway,18,True,Cloudy,None,57,40.9,Medium
2026-01-31 18:00:00.872539,link_road,18,True,Cloudy,None,62,35.94,Medium
2026-01-31 19:00:00.872539,bandra_worli_sea_link,19,True,Clear,None,69,28.16,High
2026-01-31 19:00:00.872539,western_express_highway,19,True,Cloudy,None,71,27.08,High
2026-01-31 19:00:00.872539,eastern_express_highway,19,True,Foggy,None,56,34.35,Medium
2026-01-31 19:00:00.872539,dadar_tt,19,True,Rainy,None,93,26.14,High
2026-01-31 19:00:00.872539,saki_naka,19,True,Cloudy,None,77,27.18,High
2026-01-31 19:00:00.872539,jvlr,19,True,Rainy,VIP Movement,133,6.07,Critical
2026-01-31 19:00:00.872539,colaba_causeway,19,True,Rainy,None,70,32.52,Medium
2026-01-31 19:00:00.872539,link_road,19,True,Clear,VIP Movement,102,23.17,High
2026-01-31 20:00:00.872539,bandra_worli_sea_link,20,True,Clear,None,58,33.74,Medium
2026-01-31 20:00:00.872539,western_express_highway,20,True,Clear,None,67,36.3,Medium
2026-01-31 20:00:00.872539,eastern_express_highway,20,True,Cloudy,None,62,36.61,Medium
2026-01-31 20:00:00.872539,dadar_tt,20,True,Foggy,None,56,38.78,Medium
2026-01-31 20:00:00.872539,saki_naka,20,True,Cloudy,None,51,38.73,Medium
2026-01-31 20:00:00.872539,jvlr,20,True,Cloudy,None,65,30.22,Medium
2026-01-31 20:00:00.872539,colaba_causeway,20,True,Cloudy,Cricket Match,110,20.31,High
2026-01-31 20:00:00.872539,link_road,20,True,Rainy,None,80,25.91,High
2026-01-31 21:00:00.872539,bandra_worli_sea_link,21,True,Rainy,None,68,28.94,High
2026-01-31 21:00:00.872539,western_express_highway,21,True,Foggy,None,68,36.61,Medium
2026-01-31 21:00:00.872539,eastern_express_highway,21,True,Cloudy,None,70,33.15,Medium
2026-01-31 21:00:00.872539,dadar_tt,21,True,Cloudy,None,62,35.89,Medium
2026-01-31 21:00:00.872539,saki_naka,21,True,Foggy,Festival,117,15.84,High
2026-01-31 21:00:00.872539,jvlr,21,True,Foggy,None,83,26.77,High
2026-01-31 21:00:00.872539,colaba_causeway,21,True,Foggy,None,68,36.85,Medium
2026-01-31 21:00:00.872539,link_road,21,True,Cloudy,None,80,27.14,High
2026-01-31 22:00:00.872539,bandra_worli_sea_link,22,True,Foggy,None,15,53.38,Low
2026-01-31 22:00:00.872539,western_express_highway,22,True,Clear,None,32,46.33,Low
2026-01-31 22:00:00.872539,eastern_express_highway,22,True,Foggy,None,21,53.12,Low
2026-01-31 22:00:00.872539,dadar_tt,22,True,Cloudy,None,32,49.17,Low
2026-01-31 22:00:00.872539,saki_naka,22,True,Foggy,None,21,51.77,Low
2026-01-31 22:00:00.872539,jvlr,22,True,Foggy,None,33,47.51,Low
2026-01-31 22:00:00.872539,colaba_causeway,22,True,Rainy,None,26,49.32,Low
2026-01-31 22:00:00.872539,link_road,22,True,Rainy,VIP Movement,27,47.74,Low
2026-01-31 23:00:00.872539,bandra_worli_sea_link,23,True,Clear,None,23,49.04,Low
2026-01-31 23:00:00.872539,western_express_highway,23,True,Cloudy,VIP Movement,27,41.51,Medium
2026-01-31 23:00:00.872539,eastern_express_highway,23,True,Foggy,Accident,40,45.7,Low
2026-01-31 23:00:00.872539,dadar_tt,23,True,Foggy,None,36,45.49,Low
2026-01-31 23:00:00.872539,saki_naka,23,True,Cloudy,None,30,46.9,Low
2026-01-31 23:00:00.872539,jvlr,23,True,Foggy,None,18,56.47,Low
2026-01-31 23:00:00.872539,colaba_causeway,23,True,Cloudy,None,21,49.36,Low
2026-01-31 23:00:00.872539,link_road,23,True,Clear,None,25,44.52,Medium
2026-02-01 00:00:00.872539,bandra_worli_sea_link,0,True,Clear,None,22,48.49,Low
2026-02-01 00:00:00.872539,western_express_highway,0,True,Cloudy,None,25,50.6,Low
2026-02-01 00:00:00.872539,eastern_express_highway,0,True,Clear,None,22,47.36,Low
2026-02-01 00:00:00.872539,dadar_tt,0,True,Clear,None,19,55.23,Low
2026-02-01 00:00:00.872539,saki_naka,0,True,Cloudy,None,30,50.08,Low
2026-02-01 00:00:00.872539,jvlr,0,True,Rainy,None,35,48.96,Low
2026-02-01 00:00:00.872539,colaba_causeway,0,True,Rainy,None,37,40.65,Medium
2026-02-01 00:00:00.872539,link_road,0,True,Rainy,VIP Movement,34,47.28,Low
2026-02-01 01:00:00.872539,bandra_worli_sea_link,1,True,Foggy,VIP Movement,51,35.69,Medium
2026-02-01 01:00:00.872539,western_express_highway,1,True,Foggy,Cricket Match,35,44.57,Medium
2026-02-01 01:00:00.872539,eastern_express_highway,1,True,Foggy,None,22,49.09,Low
2026-02-01 01:00:00.872539,dadar_tt,1,True,Foggy,None,20,54.61,Low
2026-02-01 01:00:00.872539,saki_naka,1,True,Foggy,None,17,55.76,Low
2026-02-01 01:00:00.872539,jvlr,1,True,Clear,None,30,48.65,Low
2026-02-01 01:00:00.872539,colaba_causeway,1,True,Foggy,None,16,55.12,Low
2026-02-01 01:00:00.872539,link_road,1,True,Clear,Festival,40,46.09,Low
2026-02-01 02:00:00.872539,bandra_worli_sea_link,2,True,Clear,None,25,53.97,Low
2026-02-01 02:00:00.872539,western_express_highway,2,True,Cloudy,None,32,48.87,Low
2026-02-01 02:00:00.872539,eastern_express_highway,2,True,Cloudy,None,28,46.5,Low
2026-02-01 02:00:00.872539,dadar_tt,2,True,Clear,VIP Movement,28,45.84,Low
2026-02-01 02:00:00.872539,saki_naka,2,True,Clear,Festival,25,48.17,Low
2026-02-01 02:00:00.872539,jvlr,2,True,Cloudy,None,24,49.44,Low
2026-02-01 02:00:00.872539,colaba_causeway,2,True,Clear,None,22,53.01,Low
2026-02-01 02:00:00.872539,link_road,2,True,Clear,None,19,53.99,Low
2026-02-01 03:00:00.872539,bandra_worli_sea_link,3,True,Foggy,VIP Movement,42,45.26,Low
2026-02-01 03:00:00.872539,western_express_highway,3,True,Foggy,None,34,45.81,Low
2026-02-01 03:00:00.872539,eastern_express_highway,3,True,Cloudy,None,25,52.95,Low
2026-02-01 03:00:00.872539,dadar_tt,3,True,Clear,None,20,52.69,Low
2026-02-01 03:00:00.872539,saki_naka,3,True,Foggy,None,18,55.86,Low
2026-02-01 03:00:00.872539,jvlr,3,True,Rainy,None,20,53.5,Low
2026-02-01 03:00:00.872539,colaba_causeway,3,True,Cloudy,None,18,55.89,Low
2026-02-01 03:00:00.872539,link_road,3,True,Cloudy,None,21,51.44,Low
2026-02-01 04:00:00.872539,bandra_worli_sea_link,4,True,Rainy,None,29,51.19,Low
2026-02-01 04:00:00.872539,western_express_highway,4,True,Rainy,None,33,46.75,Low
2026-02-01 04:00:00.872539,eastern_express_highway,4,True,Cloudy,VIP Movement,40,44.9,Medium
2026-02-01 04:00:00.872539,dadar_tt,4,True,Cloudy,None,15,55.54,Low
2026-02-01 04:00:00.872539,saki_naka,4,True,Rainy,None,22,52.48,Low
2026-02-01 04:00:00.872539,jvlr,4,True,Rainy,None,41,43.05,Medium
2026-02-01 04:00:00.872539,colaba_causeway,4,True,Clear,VIP Movement,48,39.54,Medium
2026-02-01 04:00:00.872539,link_road,4,True,Foggy,Cricket Match,45,44.98,Medium
2026-02-01 05:00:00.872539,bandra_worli_sea_link,5,True,Foggy,Cricket Match,47,41.84,Medium
2026-02-01 05:00:00.872539,western_express_highway,5,True,Clear,None,22,44.1,Medium
2026-02-01 05:00:00.872539,eastern_express_highway,5,True,Clear,None,26,50.34,Low
2026-02-01 05:00:00.872539,dadar_tt,5,True,Cloudy,None,34,43.86,Medium
2026-02-01 05:00:00.872539,saki_naka,5,True,Rainy,None,44,36.33,Medium
2026-02-01 05:00:00.872539,jvlr,5,True,Rainy,Cricket Match,62,35.85,Medium
2026-02-01 05:00:00.872539,colaba_causeway,5,True,Rainy,None,30,53.03,Low
2026-02-01 05:00:00.872539,link_road,5,True,Cloudy,None,19,52.69,Low
2026-02-01 06:00:00.872539,bandra_worli_sea_link,6,True,Rainy,None,23,49.98,Low
2026-02-01 06:00:00.872539,western_express_highway,6,True,Cloudy,None,29,54.77,Low
2026-02-01 06:00:00.872539,eastern_express_highway,6,True,Clear,None,31,51.77,Low
2026-02-01 06:00:00.872539,dadar_tt,6,True,Cloudy,None,28,48.41,Low
2026-02-01 06:00:00.872539,saki_naka,6,True,Cloudy,None,14,52.45,Low
2026-02-01 06:00:00.872539,jvlr,6,True,Rainy,Accident,87,27.9,High
2026-02-01 06:00:00.872539,colaba_causeway,6,True,Foggy,None,36,42.98,Medium
2026-02-01 06:00:00.872539,link_road,6,True,Foggy,None,27,46.85,Low
2026-02-01 07:00:00.872539,bandra_worli_sea_link,7,True,Rainy,None,42,41.02,Medium
2026-02-01 07:00:00.872539,western_express_highway,7,True,Cloudy,None,14,52.18,Low
2026-02-01 07:00:00.872539,eastern_express_highway,7,True,Rainy,Cricket Match,62,35.66,Medium
2026-02-01 07:00:00.872539,dadar_tt,7,True,Foggy,None,24,49.48,Low
2026-02-01 07:00:00.872539,saki_naka,7,True,Cloudy,None,21,57.88,Low
2026-02-01 07:00:00.872539,jvlr,7,True,Foggy,None,35,45.3,Low
2026-02-01 07:00:00.872539,colaba_causeway,7,True,Clear,None,22,50.92,Low
2026-02-01 07:00:00.872539,link_road,7,True,Rainy,None,20,53.08,Low
2026-02-01 08:00:00.872539,bandra_worli_sea_link,8,True,Rainy,Accident,60,37.7,Medium
2026-02-01 08:00:00.872539,western_express_highway,8,True,Rainy,VIP Movement,32,49.67,Low
2026-02-01 08:00:00.872539,eastern_express_highway,8,True,Rainy,None,36,44.04,Medium
2026-02-01 08:00:00.872539,dadar_tt,8,True,Cloudy,None,28,48.48,Low
2026-02-01 08:00:00.872539,saki_naka,8,True,Rainy,Cricket Match,64,38.27,Medium
2026-02-01 08:00:00.872539,jvlr,8,True,Cloudy,None,24,50.87,Low
2026-02-01 08:00:00.872539,colaba_causeway,8,True,Foggy,None,20,52.4,Low
2026-02-01 08:00:00.872539,link_road,8,True,Cloudy,None,14,55.08,Low
2026-02-01 09:00:00.872539,bandra_worli_sea_link,9,True,Cloudy,None,60,36.28,Medium
2026-02-01 09:00:00.872539,western_express_highway,9,True,Foggy,None,64,37.73,Medium
2026-02-01 09:00:00.872539,eastern_express_highway,9,True,Clear,None,72,32.64,Medium
2026-02-01 09:00:00.872539,dadar_tt,9,True,Cloudy,None,71,28.36,High
2026-02-01 09:00:00.872539,saki_naka,9,True,Cloudy,None,68,33.97,Medium
2026-02-01 09:00:00.872539,jvlr,9,True,Clear,None,53,42.9,Medium
2026-02-01 09:00:00.872539,colaba_causeway,9,True,Clear,None,67,34.96,Medium
2026-02-01 09:00:00.872539,link_road,9,True,Rainy,None,101,19.4,High
2026-02-01 10:00:00.872539,bandra_worli_sea_link,10,True,Clear,None,74,32.28,Medium
2026-02-01 10:00:00.872539,western_express_highway,10,True,Rainy,None,88,25.85,High
2026-02-01 10:00:00.872539,eastern_express_highway,10,True,Rainy,None,86,22.21,High
2026-02-01 10:00:00.872539,dadar_tt,10,True,Clear,None,63,32.55,Medium
2026-02-01 10:00:00.872539,saki_naka,10,True,Foggy,None,76,25.29,High
2026-02-01 10:00:00.872539,jvlr,10,True,Foggy,None,71,37.33,Medium
2026-02-01 10:00:00.872539,colaba_causeway,10,True,Cloudy,None,62,36.67,Medium
2026-02-01 10:00:00.872539,link_road,10,True,Clear,None,45,38.8,Medium
2026-02-01 11:00:00.872539,bandra_worli_sea_link,11,True,Clear,None,60,37.47,Medium
2026-02-01 11:00:00.872539,western_express_highway,11,True,Rainy,None,68,31.9,Medium
2026-02-01 11:00:00.872539,eastern_express_highway,11,True,Foggy,None,84,27.17,High
2026-02-01 11:00:00.872539,dadar_tt,11,True,Rainy,Accident,171,5.0,Critical
2026-02-01 11:00:00.872539,saki_naka,11,True,Rainy,None,74,26.45,High
2026-02-01 11:00:00.872539,jvlr,11,True,Clear,None,86,23.21,High
2026-02-01 11:00:00.872539,colaba_causeway,11,True,Rainy,Cricket Match,114,13.06,Critical
2026-02-01 11:00:00.872539,link_road,11,True,Clear,None,49,35.55,Medium
2026-02-01 12:00:00.872539,bandra_worli_sea_link,12,True,Foggy,None,30,47.52,Low
2026-02-01 12:00:00.872539,western_express_highway,12,True,Clear,VIP Movement,39,48.48,Low
2026-02-01 12:00:00.872539,eastern_express_highway,12,True,Rainy,None,42,44.48,Medium
2026-02-01 12:00:00.872539,dadar_tt,12,True,Rainy,None,30,49.69,Low
2026-02-01 12:00:00.872539,saki_naka,12,True,Foggy,None,20,52.2,Low
2026-02-01 12:00:00.872539,jvlr,12,True,Rainy,None,30,42.66,Medium
2026-02-01 12:00:00.872539,colaba_causeway,12,True,Clear,Cricket Match,27,51.25,Low
2026-02-01 12:00:00.872539,link_road,12,True,Cloudy,None,16,55.23,Low
2026-02-01 13:00:00.872539,bandra_worli_sea_link,13,True,Foggy,None,23,43.96,Medium
2026-02-01 13:00:00.872539,western_express_highway,13,True,Rainy,None,29,49.87,Low
2026-02-01 13:00:00.872539,eastern_express_highway,13,True,Rainy,None,22,52.66,Low
2026-02-01 13:00:00.872539,dadar_tt,13,True,Foggy,Festival,38,39.45,Medium
2026-02-01 13:00:00.872539,saki_naka,13,True,Cloudy,None,14,50.71,Low
2026-02-01 13:00:00.872539,jvlr,13,True,Foggy,None,20,47.56,Low
2026-02-01 13:00:00.872539,colaba_causeway,13,True,Cloudy,None,20,49.42,Low
2026-02-01 13:00:00.872539,link_road,13,True,Cloudy,None,33,47.43,Low
2026-02-01 14:00:00.872539,bandra_worli_sea_link,14,True,Rainy,None,25,53.83,Low
2026-02-01 14:00:00.872539,western_express_highway,14,True,Clear,None,14,53.59,Low
2026-02-01 14:00:00.872539,eastern_express_highway,14,True,Cloudy,None,26,48.91,Low
2026-02-01 14:00:00.872539,dadar_tt,14,True,Rainy,None,26,50.91,Low
2026-02-01 14:00:00.872539,saki_naka,14,True,Cloudy,None,15,53.24,Low
